latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,energy_reverse_Wh_A,direction_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,energy_reverse_Wh_B,direction_B,id_punto
25.618982,-100.29505,2026-06-30 12:56:00,30,6,2026,12,56,131.2,7.66,321.6,0.31,58.81,68901,33308,FORWARD,131.2,2.886,359.2,0.94,58.81,38572,55324,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-30 14:57:00,30,6,2026,14,57,132.4,9.495,1229.4,0.97,58.85,68913,33454,REVERSE,132.4,10.212,1150.5,0.85,58.85,38734,55331,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-30 16:18:00,30,6,2026,16,18,132.0,2.165,18.1,0.06,58.88,68914,33533,REVERSE,132.0,2.663,235.6,0.66,58.88,38817,55331,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-30 17:40:00,30,6,2026,17,40,133.5,2.61,83.4,0.23,58.85,68920,33552,FORWARD,133.5,2.667,247.5,0.69,58.85,38864,55333,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-30 21:57:00,30,6,2026,21,57,134.7,5.82,717.3,0.89,58.84,69200,33552,FORWARD,134.7,4.439,590.7,0.98,58.84,38867,55542,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-01 02:17:00,1,7,2026,2,17,135.6,7.104,874.4,0.9,58.81,69609,33552,FORWARD,135.6,5.044,677.1,0.98,58.81,38867,55839,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-01 05:34:00,1,7,2026,5,34,136.1,6.673,820.8,0.9,58.85,69882,33552,FORWARD,136.1,4.632,625.0,0.99,58.85,38867,56040,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-01 07:53:00,1,7,2026,7,53,134.9,2.441,156.5,0.47,58.81,70034,33552,FORWARD,134.9,1.682,109.1,0.48,58.81,38867,56144,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-01 10:27:00,1,7,2026,10,27,134.0,5.056,563.2,0.82,58.82,70110,33607,REVERSE,134.0,6.225,684.4,0.81,58.82,38952,56180,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-01 12:29:00,1,7,2026,12,29,134.9,11.479,1340.2,0.86,58.85,70110,33785,REVERSE,134.9,12.653,1448.1,0.84,58.85,39153,56180,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-01 14:28:00,1,7,2026,14,28,133.4,2.56,27.0,0.07,58.87,70125,33836,FORWARD,133.4,2.905,256.0,0.66,58.87,39243,56189,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-01 16:07:00,1,7,2026,16,7,131.8,7.424,797.2,0.81,58.88,70229,33836,FORWARD,131.8,4.986,630.4,0.95,58.88,39249,56259,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-01 17:47:00,1,7,2026,17,47,132.5,3.901,479.2,0.92,58.85,70330,33836,FORWARD,132.5,3.646,457.5,0.94,58.85,39249,56339,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-01 21:37:00,1,7,2026,21,37,133.5,15.704,1873.0,0.88,58.85,70515,33836,FORWARD,133.5,13.137,1675.9,0.95,58.85,39249,56476,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 00:56:00,2,7,2026,0,56,135.6,4.92,620.6,0.92,58.85,70816,33836,FORWARD,135.6,3.865,518.9,0.98,58.85,39249,56742,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 04:11:00,2,7,2026,4,11,135.8,4.622,590.1,0.93,58.84,71007,33836,FORWARD,135.8,3.731,500.6,0.98,58.84,39249,56902,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 06:22:00,2,7,2026,6,22,136.2,2.73,266.2,0.71,58.85,71089,33836,FORWARD,136.2,1.316,90.4,0.5,58.85,39249,56956,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 08:56:00,2,7,2026,8,56,133.8,1.839,35.4,0.14,58.85,71162,33843,REVERSE,133.8,3.031,260.5,0.64,58.85,39275,57004,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 10:53:00,2,7,2026,10,53,133.4,3.247,302.0,0.69,58.81,71176,33885,FORWARD,133.4,1.651,166.9,0.75,58.81,39350,57017,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 12:25:00,2,7,2026,12,25,133.3,3.295,325.2,0.73,58.82,71195,33983,REVERSE,133.3,4.017,389.6,0.72,58.82,39451,57034,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 14:06:00,2,7,2026,14,6,133.1,3.553,277.7,0.58,58.84,71213,34029,REVERSE,133.1,5.104,503.9,0.74,58.84,39521,57048,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 15:36:00,2,7,2026,15,36,132.9,3.598,77.0,0.16,58.85,71231,34043,FORWARD,132.9,2.703,214.7,0.59,58.85,39565,57056,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 16:44:00,2,7,2026,16,44,132.0,12.006,967.2,0.6,58.85,71282,34043,FORWARD,132.0,7.106,908.3,0.96,58.85,39572,57087,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 18:05:00,2,7,2026,18,5,132.8,12.959,1123.1,0.65,58.87,71426,34043,FORWARD,132.8,9.002,1133.5,0.94,58.87,39572,57224,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-02 22:12:00,2,7,2026,22,12,133.9,6.519,780.6,0.89,58.82,71783,34043,FORWARD,133.9,4.687,618.7,0.98,58.82,39572,57495,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 01:41:00,3,7,2026,1,41,135.9,7.119,876.1,0.9,58.82,72053,34043,FORWARD,135.9,5.033,677.8,0.99,58.82,39572,57701,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 04:35:00,3,7,2026,4,35,136.0,6.316,758.3,0.88,58.82,72289,34043,FORWARD,136.0,4.004,538.6,0.98,58.82,39572,57877,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 06:29:00,3,7,2026,6,29,135.8,7.183,818.3,0.83,58.81,72462,34043,FORWARD,135.8,3.729,496.6,0.98,58.81,39572,57989,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 08:56:00,3,7,2026,8,56,133.9,2.779,179.7,0.48,58.88,72618,34043,FORWARD,133.9,2.389,205.6,0.64,58.88,39574,58095,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 10:27:00,3,7,2026,10,27,134.5,6.256,707.0,0.83,58.81,72627,34091,REVERSE,134.5,8.239,929.0,0.83,58.81,39657,58095,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 12:00:00,3,7,2026,12,0,133.5,8.419,968.7,0.86,58.82,72627,34224,REVERSE,133.5,10.497,1190.8,0.84,58.82,39822,58095,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 13:53:00,3,7,2026,13,53,133.7,3.111,217.3,0.52,58.84,72627,34325,REVERSE,133.7,4.256,437.2,0.76,58.84,39961,58097,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 15:07:00,3,7,2026,15,7,131.5,6.792,721.8,0.8,58.84,72647,34340,FORWARD,131.5,4.119,505.0,0.93,58.84,39996,58113,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 16:27:00,3,7,2026,16,27,130.9,5.516,647.1,0.89,58.87,72676,34345,FORWARD,130.9,3.978,507.8,0.97,58.87,40011,58132,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 17:39:00,3,7,2026,17,39,132.4,6.802,795.7,0.88,58.88,72760,34345,FORWARD,132.4,5.366,692.5,0.97,58.88,40011,58196,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 19:16:00,3,7,2026,19,16,133.1,10.727,1272.0,0.88,58.85,72913,34345,FORWARD,133.1,10.805,1365.5,0.94,58.85,40011,58333,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-03 22:56:00,3,7,2026,22,56,134.2,10.274,1233.0,0.89,58.82,73360,34345,FORWARD,134.2,10.077,1314.4,0.97,58.82,40011,58790,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 01:48:00,4,7,2026,1,48,135.4,6.198,745.1,0.88,58.81,73642,34345,FORWARD,135.4,4.542,605.8,0.98,58.81,40011,59067,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 04:09:00,4,7,2026,4,9,135.7,6.333,777.7,0.9,58.82,73816,34345,FORWARD,135.7,4.877,652.7,0.98,58.82,40011,59209,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 05:47:00,4,7,2026,5,47,136.1,5.774,703.5,0.89,58.84,73929,34345,FORWARD,136.1,4.341,581.0,0.98,58.84,40011,59303,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 07:26:00,4,7,2026,7,26,135.8,4.822,547.7,0.83,58.85,74031,34345,FORWARD,135.8,3.212,423.9,0.97,58.85,40011,59383,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 08:51:00,4,7,2026,8,51,135.6,1.674,66.6,0.29,58.87,74068,34345,FORWARD,135.6,1.766,31.7,0.13,58.87,40013,59406,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 10:02:00,4,7,2026,10,2,134.7,7.308,816.7,0.82,58.82,74135,34346,FORWARD,134.7,5.408,680.9,0.93,58.82,40018,59468,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 11:31:00,4,7,2026,11,31,135.4,8.249,993.9,0.88,58.87,74145,34465,REVERSE,135.4,9.782,1110.2,0.83,58.87,40152,59476,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 12:37:00,4,7,2026,12,37,134.4,4.209,435.9,0.76,58.84,74145,34513,REVERSE,134.4,6.263,625.6,0.74,58.84,40218,59476,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 13:52:00,4,7,2026,13,52,134.5,4.941,545.2,0.81,58.85,74145,34586,REVERSE,134.5,7.098,703.6,0.73,58.85,40310,59476,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 14:58:00,4,7,2026,14,58,133.4,1.805,22.1,0.09,58.84,74148,34633,REVERSE,133.4,2.058,162.1,0.59,58.84,40369,59477,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 16:05:00,4,7,2026,16,5,133.7,1.983,34.7,0.13,58.85,74153,34634,REVERSE,133.7,2.223,187.3,0.62,58.85,40386,59477,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 17:16:00,4,7,2026,17,16,133.6,2.942,276.6,0.7,58.84,74184,34639,FORWARD,133.6,1.939,215.1,0.82,58.84,40394,59506,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 18:17:00,4,7,2026,18,17,133.7,4.223,448.6,0.79,58.85,74217,34639,FORWARD,133.7,2.999,388.1,0.96,58.85,40394,59533,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-04 22:35:00,4,7,2026,22,35,134.8,4.469,583.9,0.96,58.85,74491,34639,FORWARD,134.8,4.752,631.2,0.98,58.85,40394,59801,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 01:46:00,5,7,2026,1,46,135.8,5.858,724.6,0.9,58.82,74725,34639,FORWARD,135.8,4.594,614.2,0.98,58.82,40394,60006,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 04:13:00,5,7,2026,4,13,136.4,5.661,699.2,0.9,58.85,74896,34639,FORWARD,136.4,4.388,587.1,0.98,58.85,40394,60152,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 05:49:00,5,7,2026,5,49,136.5,5.254,655.9,0.91,58.84,75012,34639,FORWARD,136.5,4.157,558.8,0.98,58.84,40394,60253,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 07:39:00,5,7,2026,7,39,136.6,3.329,353.5,0.77,58.85,75116,34639,FORWARD,136.6,1.769,231.7,0.94,58.85,40394,60342,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 09:01:00,5,7,2026,9,1,136.3,1.875,123.3,0.48,58.87,75143,34641,FORWARD,136.3,0.0,0.0,1.0,58.87,40395,60358,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 10:30:00,5,7,2026,10,30,135.4,12.338,1457.7,0.87,58.88,75243,34645,FORWARD,135.4,10.181,1280.3,0.92,58.88,40404,60443,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 11:42:00,5,7,2026,11,42,135.2,10.249,1237.5,0.89,58.84,75314,34645,FORWARD,135.2,9.132,1186.2,0.96,58.84,40404,60507,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 13:18:00,5,7,2026,13,18,132.8,14.118,1672.0,0.89,58.81,75456,34645,FORWARD,132.8,13.373,1696.7,0.95,58.81,40404,60643,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 14:33:00,5,7,2026,14,33,135.1,9.719,1174.9,0.89,58.84,75481,34732,REVERSE,135.1,11.01,1267.8,0.85,58.84,40496,60668,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 15:38:00,5,7,2026,15,38,134.7,4.758,549.9,0.85,58.85,75481,34826,REVERSE,134.7,5.907,654.9,0.82,58.85,40600,60668,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 16:38:00,5,7,2026,16,38,134.5,5.698,563.8,0.73,58.87,75496,34868,FORWARD,134.5,2.043,247.5,0.9,58.87,40647,60687,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 17:44:00,5,7,2026,17,44,132.8,21.845,2557.3,0.88,58.87,75656,34868,FORWARD,132.8,19.073,2333.8,0.92,58.87,40647,60817,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-05 21:34:00,5,7,2026,21,34,133.9,9.202,1081.1,0.87,58.82,76324,34868,FORWARD,133.9,7.066,910.3,0.96,58.82,40647,61390,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-06 02:05:00,6,7,2026,2,5,134.7,6.333,808.7,0.94,58.82,76749,34868,FORWARD,134.7,5.392,713.1,0.98,58.82,40647,61758,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-06 06:15:00,6,7,2026,6,15,135.6,5.393,648.3,0.88,58.82,77060,34868,FORWARD,135.6,3.74,489.5,0.96,58.82,40647,62010,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-06 09:56:00,6,7,2026,9,56,134.7,6.97,801.9,0.85,58.87,77239,34932,REVERSE,134.7,8.381,955.1,0.84,58.87,40728,62161,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-06 12:13:00,6,7,2026,12,13,133.5,10.641,1236.6,0.86,58.82,77239,35111,REVERSE,133.5,11.753,1344.4,0.85,58.82,40935,62161,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-06 14:17:00,6,7,2026,14,17,133.1,9.141,1032.7,0.84,58.85,77239,35298,REVERSE,133.1,10.064,1120.7,0.83,58.85,41146,62161,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-06 15:51:00,6,7,2026,15,51,132.5,7.795,893.8,0.86,58.85,77291,35383,FORWARD,132.5,5.754,733.6,0.96,58.85,41239,62210,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-06 17:08:00,6,7,2026,17,8,133.1,5.569,482.5,0.64,58.9,77404,35386,FORWARD,133.1,3.118,391.2,0.94,58.9,41244,62303,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-06 19:11:00,6,7,2026,19,11,132.8,19.438,2203.7,0.85,58.82,77648,35386,FORWARD,132.8,17.624,2161.4,0.92,58.82,41244,62521,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-06 23:10:00,6,7,2026,23,10,135.0,9.377,1151.2,0.9,58.85,78090,35386,FORWARD,135.0,9.121,1198.6,0.97,58.85,41244,62942,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 02:46:00,7,7,2026,2,46,135.7,7.141,826.1,0.85,58.84,78405,35386,FORWARD,135.7,5.967,781.7,0.96,58.84,41244,63268,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 05:51:00,7,7,2026,5,51,135.9,2.992,347.2,0.85,58.82,78605,35386,FORWARD,135.9,2.416,295.6,0.9,58.82,41244,63458,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 08:34:00,7,7,2026,8,34,133.7,13.348,1528.3,0.85,58.82,78692,35386,FORWARD,133.7,11.877,1516.3,0.95,58.82,41251,63517,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 10:57:00,7,7,2026,10,57,134.3,3.842,10.8,0.02,58.85,78872,35386,FORWARD,134.3,2.21,113.3,0.38,58.85,41252,63705,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 13:06:00,7,7,2026,13,6,130.8,9.905,605.6,0.46,58.85,79005,35389,FORWARD,130.8,6.194,775.4,0.95,58.85,41255,63834,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 14:59:00,7,7,2026,14,59,132.2,5.471,468.4,0.64,58.85,79110,35389,FORWARD,132.2,2.283,273.7,0.9,58.85,41255,63954,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 16:18:00,7,7,2026,16,18,132.0,8.708,316.0,0.27,58.87,79176,35397,FORWARD,132.0,2.201,254.8,0.87,58.87,41261,64012,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 17:26:00,7,7,2026,17,26,132.9,8.857,862.9,0.73,58.87,79250,35397,FORWARD,132.9,3.607,462.1,0.96,58.87,41261,64052,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 19:07:00,7,7,2026,19,7,134.3,14.301,1622.6,0.84,58.87,79468,35397,FORWARD,134.3,10.046,1264.4,0.93,58.87,41261,64236,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-07 22:35:00,7,7,2026,22,35,135.3,9.28,1093.7,0.86,58.84,79904,35397,FORWARD,135.3,4.983,665.4,0.98,58.84,41261,64538,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 01:12:00,8,7,2026,1,12,135.7,6.057,727.9,0.88,58.82,80111,35397,FORWARD,135.7,3.91,524.7,0.98,58.82,41261,64674,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 03:40:00,8,7,2026,3,40,135.7,4.835,576.1,0.87,58.84,80261,35397,FORWARD,135.7,2.961,384.9,0.95,58.84,41261,64776,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 05:46:00,8,7,2026,5,46,136.0,4.71,566.9,0.88,58.84,80377,35397,FORWARD,136.0,2.927,381.9,0.95,58.84,41261,64855,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 08:07:00,8,7,2026,8,7,134.6,5.06,491.9,0.72,58.78,80494,35397,FORWARD,134.6,2.073,230.1,0.82,58.78,41261,64922,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 10:12:00,8,7,2026,10,12,134.3,4.023,391.0,0.72,58.84,80543,35423,REVERSE,134.3,5.105,533.8,0.77,58.84,41305,64973,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 11:54:00,8,7,2026,11,54,134.5,4.264,442.9,0.77,58.78,80557,35478,REVERSE,134.5,5.458,544.8,0.74,58.78,41370,64985,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 13:25:00,8,7,2026,13,25,133.9,3.801,368.2,0.72,58.81,80557,35579,FORWARD,133.9,4.959,475.4,0.71,58.81,41478,64987,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 14:46:00,8,7,2026,14,46,133.1,6.472,727.3,0.84,58.85,80563,35668,REVERSE,133.1,8.751,982.6,0.84,58.85,41579,64993,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 16:06:00,8,7,2026,16,6,132.4,5.927,665.9,0.84,58.85,80587,35718,FORWARD,132.4,3.184,407.4,0.96,58.85,41651,65010,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 17:34:00,8,7,2026,17,34,134.8,5.125,609.2,0.88,58.81,80668,35718,FORWARD,134.8,3.084,398.2,0.95,58.81,41651,65062,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-08 19:13:00,8,7,2026,19,13,134.8,6.443,755.0,0.86,58.85,80774,35718,FORWARD,134.8,3.776,491.5,0.96,58.85,41651,65133,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-09 02:58:00,9,7,2026,2,58,136.7,2.832,317.7,0.81,58.84,81047,35718,FORWARD,136.7,1.867,157.2,0.61,58.84,41651,65313,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-09 06:08:00,9,7,2026,6,8,136.3,2.027,229.6,0.82,58.81,81146,35718,FORWARD,136.3,1.82,149.2,0.6,58.81,41651,65361,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-09 09:29:00,9,7,2026,9,29,134.7,6.246,721.7,0.85,58.82,81231,35718,FORWARD,134.7,3.477,451.6,0.96,58.82,41661,65410,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-09 11:30:00,9,7,2026,11,30,135.0,8.04,947.6,0.87,58.79,81238,35878,REVERSE,135.0,9.43,1076.8,0.84,58.79,41834,65415,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-09 13:11:00,9,7,2026,13,11,134.8,9.878,1156.2,0.86,58.81,81238,36008,REVERSE,134.8,11.302,1286.1,0.84,58.81,41977,65417,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-09 14:57:00,9,7,2026,14,57,133.2,5.148,565.7,0.82,58.85,81238,36182,REVERSE,133.2,6.447,685.6,0.79,58.85,42160,65420,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-09 16:36:00,9,7,2026,16,36,133.6,1.778,22.3,0.09,58.85,81238,36198,FORWARD,133.6,1.97,128.0,0.48,58.85,42197,65425,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-09 17:49:00,9,7,2026,17,49,134.8,2.694,260.1,0.71,58.81,81247,36198,FORWARD,134.8,1.402,13.5,0.07,58.81,42210,65427,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-09 21:21:00,9,7,2026,21,21,135.7,2.346,268.6,0.84,58.81,81338,36198,FORWARD,135.7,1.789,147.5,0.6,58.81,42212,65478,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 01:03:00,10,7,2026,1,3,135.7,2.993,323.3,0.79,58.82,81448,36198,FORWARD,135.7,2.963,277.4,0.69,58.82,42212,65552,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 04:30:00,10,7,2026,4,30,136.6,2.283,236.6,0.75,58.79,81539,36198,FORWARD,136.6,1.833,149.8,0.59,58.79,42212,65616,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 06:56:00,10,7,2026,6,56,136.7,2.104,200.2,0.69,58.81,81596,36198,FORWARD,136.7,1.496,121.4,0.59,58.81,42212,65653,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 09:32:00,10,7,2026,9,32,134.7,2.644,244.2,0.68,58.85,81616,36210,REVERSE,134.7,2.956,257.6,0.64,58.85,42235,65666,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 11:24:00,10,7,2026,11,24,135.4,10.389,1236.2,0.87,58.84,81616,36283,REVERSE,135.4,11.242,1301.6,0.85,58.84,42319,65666,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 13:07:00,10,7,2026,13,7,132.9,3.478,346.2,0.74,58.81,81616,36392,REVERSE,132.9,4.368,432.1,0.74,58.81,42442,65666,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 14:45:00,10,7,2026,14,45,134.0,2.692,251.5,0.69,58.88,81616,36481,REVERSE,134.0,3.387,312.8,0.68,58.88,42543,65666,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 16:03:00,10,7,2026,16,3,133.0,1.588,91.5,0.43,58.85,81618,36514,FORWARD,133.0,1.334,15.2,0.08,58.85,42588,65666,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 17:16:00,10,7,2026,17,16,134.8,2.109,170.7,0.59,58.82,81637,36514,FORWARD,134.8,1.294,77.2,0.44,58.82,42588,65674,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 18:13:00,10,7,2026,18,13,135.5,1.497,115.0,0.56,58.84,81647,36515,FORWARD,135.5,1.293,55.7,0.31,58.84,42590,65677,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-10 21:46:00,10,7,2026,21,46,135.9,2.167,210.1,0.71,58.78,81712,36515,FORWARD,135.9,2.35,227.7,0.71,58.78,42590,65748,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 00:13:00,11,7,2026,0,13,135.8,2.79,291.3,0.76,58.79,81809,36515,FORWARD,135.8,2.238,211.8,0.69,58.79,42590,65837,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 02:16:00,11,7,2026,2,16,136.4,2.046,238.6,0.85,58.82,81861,36515,FORWARD,136.4,2.251,213.5,0.69,58.82,42590,65880,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 03:51:00,11,7,2026,3,51,136.5,2.054,235.2,0.83,58.79,81900,36515,FORWARD,136.5,2.249,213.7,0.69,58.79,42590,65916,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 05:05:00,11,7,2026,5,5,136.8,2.36,259.9,0.8,58.82,81930,36515,FORWARD,136.8,1.85,155.1,0.61,58.82,42590,65935,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 06:08:00,11,7,2026,6,8,137.0,1.974,226.7,0.83,58.82,81957,36515,FORWARD,137.0,1.851,155.6,0.61,58.82,42590,65952,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 07:57:00,11,7,2026,7,57,136.5,1.317,57.7,0.32,58.82,81987,36515,FORWARD,136.5,1.521,20.9,0.1,58.82,42590,65969,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 09:01:00,11,7,2026,9,1,135.8,1.78,67.2,0.27,58.81,81989,36516,REVERSE,135.8,2.069,31.7,0.11,58.81,42598,65969,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 10:12:00,11,7,2026,10,12,135.5,1.843,126.3,0.5,58.81,81992,36519,FORWARD,135.5,1.927,70.1,0.26,58.81,42598,65974,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 11:25:00,11,7,2026,11,25,135.8,2.155,168.6,0.57,58.87,82006,36521,REVERSE,135.8,4.014,329.7,0.6,58.87,42605,65976,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 12:32:00,11,7,2026,12,32,135.0,6.048,664.3,0.81,58.81,82050,36529,FORWARD,135.0,4.43,579.3,0.96,58.81,42620,66014,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 13:49:00,11,7,2026,13,49,135.3,2.27,51.1,0.16,58.87,82086,36538,REVERSE,135.3,3.116,119.1,0.28,58.87,42631,66038,FORWARD,25.618982_-100.29505
