latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,voltage_V_C,current_A_C,power_W_C,pf_C,freq_Hz_C,energy_Wh_C,voltage_V_D,current_A_D,power_W_D,pf_D,freq_Hz_D,energy_Wh_D,id_punto
25.645697,-100.286587,2026-05-20 21:45:00,20,5,2026,21,45,123.3,10.572,1288.8,0.98,58.98,96750,0,10.525,1281.5,0.98,58.98,95360,125.5,0.048,4.7,0.78,58.9,31040,0,0.051,4.8,0.75,58.9,32650,25.645697_-100.286587
25.645697,-100.286587,2026-05-21 01:54:00,21,5,2026,1,54,125.8,2.072,217.9,0.83,58.96,98280,0,2.036,212.8,0.82,58.96,96880,125.8,0.048,4.7,0.77,58.88,31050,0,0.05,4.8,0.75,58.88,32660,25.645697_-100.286587
25.645697,-100.286587,2026-05-21 05:26:00,21,5,2026,5,26,126.2,1.992,208.6,0.82,59.02,98950,0,1.969,205.3,0.82,59.02,97540,126.5,0.048,4.7,0.77,58.95,31070,0,0.052,4.9,0.74,58.95,32680,25.645697_-100.286587
25.645697,-100.286587,2026-05-21 08:25:00,21,5,2026,8,25,125.6,0.867,73.9,0.67,58.96,99560,0,0.866,73.5,0.67,58.96,98150,126.5,0.048,4.7,0.77,58.9,31090,0,0.052,4.9,0.75,58.9,32700,25.645697_-100.286587
25.645697,-100.286587,2026-05-21 11:19:00,21,5,2026,11,19,125.9,1.363,114.2,0.66,58.99,99990,0,1.35,113.4,0.66,58.99,98570,125.0,0.048,4.6,0.76,58.93,31100,0,0.052,4.8,0.74,58.93,32710,25.645697_-100.286587
25.645697,-100.286587,2026-05-21 13:22:00,21,5,2026,13,22,124.1,0.77,61.1,0.63,59.04,100240,0,0.737,56.5,0.61,59.04,98820,124.4,0.046,4.5,0.77,58.93,31100,0,0.052,4.9,0.75,58.93,32720,25.645697_-100.286587
25.645697,-100.286587,2026-05-21 15:16:00,21,5,2026,15,16,123.7,1.734,137.4,0.64,58.98,100500,0,1.719,135.4,0.63,58.98,99070,124.7,0.047,4.5,0.77,58.92,31110,0,0.051,4.8,0.75,58.92,32730,25.645697_-100.286587
25.645697,-100.286587,2026-05-21 16:45:00,21,5,2026,16,45,124.9,1.303,101.4,0.62,58.99,100680,0,1.294,101.5,0.62,58.99,99240,124.6,0.047,4.6,0.77,58.92,31110,0,0.051,4.7,0.74,58.92,32730,25.645697_-100.286587
25.645697,-100.286587,2026-05-21 18:02:00,21,5,2026,18,2,124.5,1.642,133.4,0.65,59.04,100850,0,1.63,131.6,0.64,59.04,99410,124.4,0.047,4.5,0.76,58.92,31120,0,0.05,4.7,0.75,58.92,32740,25.645697_-100.286587
25.645697,-100.286587,2026-05-21 22:39:00,21,5,2026,22,39,123.6,2.939,304.4,0.83,59.01,101770,0,2.918,301.9,0.83,59.01,100320,123.2,0.046,4.4,0.78,58.92,31140,0,0.05,4.7,0.75,58.92,32760,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 02:02:00,22,5,2026,2,2,125.5,1.894,192.8,0.81,58.99,102480,0,1.863,188.7,0.8,58.99,101020,124.8,0.047,4.5,0.76,58.93,31150,0,0.05,4.7,0.75,58.93,32780,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 05:20:00,22,5,2026,5,20,126.7,1.856,192.0,0.81,59.01,103030,0,1.839,189.7,0.81,59.01,101550,126.6,0.048,4.7,0.76,58.9,31170,0,0.051,4.8,0.74,58.9,32790,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 07:59:00,22,5,2026,7,59,125.9,0.811,67.0,0.65,58.99,103440,0,0.806,65.6,0.64,58.99,101960,126.1,0.048,4.6,0.76,58.92,31180,0,0.051,4.8,0.74,58.92,32800,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 10:32:00,22,5,2026,10,32,124.8,1.304,106.7,0.65,58.99,103900,0,1.287,104.5,0.64,58.99,102410,124.1,0.047,4.5,0.77,58.92,31190,0,0.051,4.8,0.75,58.92,32810,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 12:21:00,22,5,2026,12,21,124.6,2.06,162.0,0.63,59.02,104160,0,2.044,160.3,0.62,59.02,102670,122.6,0.046,4.4,0.77,58.93,31200,0,0.051,4.8,0.76,58.93,32820,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 14:24:00,22,5,2026,14,24,123.4,1.682,141.0,0.67,59.04,104470,0,1.67,139.4,0.67,59.04,102980,123.7,0.046,4.4,0.77,58.96,31210,0,0.049,4.6,0.75,58.96,32830,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 15:46:00,22,5,2026,15,46,122.8,0.74,56.7,0.62,59.06,104620,0,0.73,56.1,0.62,59.06,103130,122.8,0.045,4.4,0.78,58.96,31210,0,0.049,4.6,0.76,58.96,32840,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 16:59:00,22,5,2026,16,59,123.1,1.735,135.1,0.63,59.04,104770,0,1.703,130.5,0.62,59.04,103270,122.6,0.045,4.4,0.78,58.95,31220,0,0.05,4.6,0.75,58.95,32840,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 18:14:00,22,5,2026,18,14,122.5,1.475,117.1,0.64,59.02,104910,0,1.444,113.1,0.63,59.02,103400,121.8,0.045,4.4,0.79,58.93,31230,0,0.049,4.5,0.75,58.93,32850,25.645697_-100.286587
25.645697,-100.286587,2026-05-22 22:11:00,22,5,2026,22,11,122.4,2.293,240.8,0.85,59.06,106000,0,2.268,235.7,0.84,59.06,104480,122.8,2.159,245.8,0.92,58.96,31340,0,2.223,258.8,0.94,58.96,32970,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 01:09:00,23,5,2026,1,9,123.5,1.89,187.3,0.8,58.98,106670,0,1.854,182.6,0.79,58.98,105140,123.7,1.202,130.9,0.87,58.88,31910,0,1.237,136.7,0.89,58.88,33570,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 03:15:00,23,5,2026,3,15,124.6,2.059,202.8,0.78,59.01,107020,0,2.033,199.4,0.78,59.01,105490,123.8,1.142,81.4,0.57,58.93,32120,0,1.173,84.3,0.58,58.93,33790,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 04:46:00,23,5,2026,4,46,124.8,2.053,201.3,0.78,58.99,107310,0,2.037,199.5,0.78,58.99,105770,124.7,0.783,55.7,0.56,58.9,32230,0,0.804,57.8,0.57,58.9,33900,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 06:00:00,23,5,2026,6,0,125.0,2.766,326.9,0.94,59.01,107660,0,2.75,324.5,0.94,59.01,106110,123.9,1.067,77.3,0.58,58.93,32310,0,1.094,79.8,0.58,58.93,33990,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 08:05:00,23,5,2026,8,5,124.6,2.934,328.3,0.89,58.96,108310,0,2.918,325.4,0.89,58.96,106760,125.3,0.131,3.8,0.23,58.92,32450,0,0.136,5.3,0.31,58.92,34130,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 09:34:00,23,5,2026,9,34,124.2,7.46,547.6,0.59,58.99,108930,0,7.425,548.0,0.59,58.99,107380,125.1,0.048,4.6,0.76,58.9,32460,0,0.05,4.7,0.75,58.9,34130,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 10:38:00,23,5,2026,10,38,124.0,2.029,169.2,0.67,58.99,109320,0,2.017,167.5,0.66,58.99,107760,122.8,0.046,4.4,0.77,58.92,32460,0,0.049,4.6,0.75,58.92,34140,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 11:43:00,23,5,2026,11,43,122.4,1.972,160.0,0.66,59.04,109510,0,1.96,158.2,0.65,59.04,107940,122.9,0.046,4.4,0.77,58.96,32470,0,0.049,4.7,0.76,58.96,34140,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 13:10:00,23,5,2026,13,10,124.5,1.775,140.8,0.63,58.98,109750,0,1.77,140.0,0.63,58.98,108180,124.4,0.047,4.5,0.77,58.88,32470,0,0.05,4.6,0.74,58.88,34150,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 14:13:00,23,5,2026,14,13,124.2,1.749,139.6,0.64,58.98,109910,0,1.738,139.5,0.64,58.98,108340,123.9,0.047,4.4,0.76,58.92,32480,0,0.05,4.7,0.76,58.92,34160,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 15:10:00,23,5,2026,15,10,123.6,1.973,159.0,0.65,58.98,110030,0,1.948,155.9,0.64,58.98,108450,123.3,0.046,4.4,0.77,58.9,32480,0,0.051,4.8,0.76,58.9,34160,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 16:10:00,23,5,2026,16,10,121.8,2.32,220.3,0.77,59.06,110220,0,2.291,216.0,0.77,59.06,108650,122.3,0.045,4.3,0.78,58.96,32490,0,0.049,4.6,0.76,58.96,34170,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 17:14:00,23,5,2026,17,14,122.6,1.4,122.0,0.71,59.01,110440,0,1.374,118.0,0.69,59.01,108850,121.7,0.045,4.3,0.78,58.9,32490,0,0.049,4.6,0.76,58.9,34170,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 18:15:00,23,5,2026,18,15,122.1,1.972,218.3,0.9,59.01,110680,0,1.952,215.3,0.9,59.01,109080,121.5,0.044,4.3,0.78,58.93,32490,0,0.049,4.6,0.77,58.93,34170,25.645697_-100.286587
25.645697,-100.286587,2026-05-23 22:42:00,23,5,2026,22,42,123.5,2.48,254.2,0.82,58.99,112770,0,2.455,251.1,0.82,58.99,111160,123.4,2.063,235.6,0.92,58.88,32780,0,2.124,247.5,0.94,58.88,34480,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 01:49:00,24,5,2026,1,49,124.4,1.276,134.0,0.84,58.98,113440,0,1.271,133.1,0.83,58.98,111830,123.6,1.291,143.4,0.89,58.9,33250,0,1.327,149.6,0.91,58.9,34960,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 03:55:00,24,5,2026,3,55,124.5,2.139,211.0,0.79,58.98,113830,0,2.106,206.5,0.78,58.98,112220,124.5,1.105,80.9,0.58,58.88,33480,0,1.132,83.5,0.59,58.88,35200,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 05:17:00,24,5,2026,5,17,124.8,2.418,232.7,0.77,58.98,114130,0,2.404,230.8,0.76,58.98,112510,125.7,1.168,86.0,0.58,58.88,33590,0,1.198,88.9,0.59,58.88,35310,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 06:13:00,24,5,2026,6,13,125.8,2.497,248.3,0.78,59.01,114430,0,2.476,245.3,0.78,59.01,112810,126.1,1.16,127.7,0.87,58.93,33660,0,1.193,132.9,0.88,58.93,35390,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 08:04:00,24,5,2026,8,4,125.5,1.296,114.4,0.7,59.04,114760,0,1.275,110.8,0.69,59.04,113130,125.8,0.047,4.6,0.77,58.95,33770,0,0.051,4.9,0.75,58.95,35510,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 09:37:00,24,5,2026,9,37,124.7,2.181,222.7,0.81,58.99,115190,0,2.168,220.7,0.81,58.99,113550,125.4,0.047,4.5,0.76,58.92,33780,0,0.051,4.8,0.74,58.92,35510,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 10:41:00,24,5,2026,10,41,122.7,5.325,551.8,0.84,59.02,115640,0,5.321,554.1,0.84,59.02,114010,125.3,0.047,4.5,0.77,58.93,33780,0,0.051,4.8,0.76,58.93,35520,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 11:58:00,24,5,2026,11,58,123.1,1.459,145.6,0.81,59.01,116190,0,1.462,145.5,0.8,59.01,114560,124.5,0.047,4.5,0.77,58.9,33790,0,0.049,4.6,0.75,58.9,35530,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 13:27:00,24,5,2026,13,27,122.7,1.24,127.9,0.83,59.02,116460,0,1.22,125.0,0.83,59.02,114830,123.2,0.045,4.4,0.78,58.92,33800,0,0.05,4.7,0.76,58.92,35530,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 14:34:00,24,5,2026,14,34,123.1,1.652,136.3,0.67,59.01,116640,0,1.64,134.2,0.66,59.01,115010,122.4,0.045,4.3,0.78,58.92,33800,0,0.049,4.7,0.77,58.92,35540,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 15:36:00,24,5,2026,15,36,122.0,1.529,124.0,0.66,58.99,116760,0,1.518,122.3,0.65,58.99,115130,121.6,0.044,4.3,0.79,58.93,33810,0,0.048,4.6,0.77,58.93,35540,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 16:39:00,24,5,2026,16,39,123.5,1.335,111.0,0.67,59.02,116880,0,1.316,108.3,0.66,59.02,115250,122.3,0.045,4.4,0.79,58.93,33810,0,0.049,4.6,0.77,58.93,35550,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 17:43:00,24,5,2026,17,43,122.7,1.72,141.2,0.66,58.98,117000,0,1.691,138.2,0.66,58.98,115360,123.8,0.046,4.4,0.77,58.9,33820,0,0.049,4.6,0.75,58.9,35550,25.645697_-100.286587
25.645697,-100.286587,2026-05-24 21:54:00,24,5,2026,21,54,124.3,2.135,233.7,0.88,59.02,117850,0,2.108,228.7,0.87,59.02,116200,123.1,0.046,4.4,0.77,58.93,33840,0,0.05,4.7,0.75,58.93,35570,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 02:22:00,25,5,2026,2,22,125.2,2.459,296.8,0.96,59.04,118860,0,2.425,292.5,0.96,59.04,117200,124.0,1.089,80.4,0.59,58.96,34110,0,1.116,83.0,0.59,58.96,35860,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 06:06:00,25,5,2026,6,6,126.0,2.013,193.6,0.76,58.99,119590,0,1.996,190.9,0.75,58.99,117920,126.5,0.13,11.3,0.68,58.9,34320,0,0.135,12.4,0.72,58.9,36080,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 09:31:00,25,5,2026,9,31,125.1,1.897,153.9,0.64,59.01,120190,0,1.895,153.5,0.64,59.01,118520,123.4,0.047,4.5,0.77,58.92,34470,0,0.05,4.6,0.75,58.92,36230,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 11:21:00,25,5,2026,11,21,123.7,1.923,189.0,0.79,58.96,120500,0,1.922,189.6,0.79,58.96,118830,123.9,0.046,4.4,0.77,58.88,34470,0,0.051,4.7,0.75,58.88,36240,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 13:06:00,25,5,2026,13,6,124.5,2.353,204.3,0.69,58.98,120800,0,2.332,200.1,0.68,58.98,119120,122.4,0.046,4.4,0.78,58.88,34480,0,0.05,4.7,0.76,58.88,36250,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 14:45:00,25,5,2026,14,45,122.2,1.026,101.4,0.8,58.99,121130,0,1.027,101.6,0.8,58.99,119440,123.7,0.046,4.4,0.77,58.9,34490,0,0.05,4.7,0.76,58.9,36260,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 16:09:00,25,5,2026,16,9,123.1,2.622,244.8,0.75,59.06,121570,0,2.619,243.8,0.75,59.06,119870,122.5,0.046,4.4,0.78,58.95,34500,0,0.05,4.6,0.76,58.95,36260,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 17:34:00,25,5,2026,17,34,122.5,2.511,292.3,0.95,59.01,121890,0,2.497,290.1,0.94,59.01,120190,122.0,0.045,4.4,0.79,58.92,34500,0,0.05,4.6,0.76,58.92,36270,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 19:28:00,25,5,2026,19,28,122.8,3.916,397.3,0.82,59.02,122500,0,3.896,393.8,0.82,59.02,120800,123.9,0.046,4.5,0.78,58.92,34510,0,0.051,4.8,0.75,58.92,36280,25.645697_-100.286587
25.645697,-100.286587,2026-05-25 23:49:00,25,5,2026,23,49,123.2,1.205,113.0,0.76,58.98,124390,0,1.176,110.3,0.76,58.98,122680,121.8,2.142,249.4,0.95,58.9,35520,0,2.204,260.3,0.96,58.9,37320,25.645697_-100.286587
25.645697,-100.286587,2026-05-26 03:57:00,26,5,2026,3,57,125.4,1.685,157.6,0.74,59.02,125000,0,1.642,151.0,0.73,59.02,123280,124.9,1.121,91.8,0.65,58.93,36780,0,1.15,93.9,0.65,58.93,38620,25.645697_-100.286587
25.645697,-100.286587,2026-05-26 10:43:00,26,5,2026,10,43,123.8,2.103,214.4,0.82,59.02,126400,0,2.085,211.8,0.81,59.02,124670,123.7,0.047,4.5,0.77,58.95,37040,0,0.051,4.7,0.74,58.95,38890,25.645697_-100.286587
25.645697,-100.286587,2026-05-26 13:21:00,26,5,2026,13,21,124.0,0.944,82.7,0.7,59.02,127000,0,0.94,81.8,0.7,59.02,125260,123.7,0.047,4.5,0.77,58.95,37050,0,0.05,4.7,0.75,58.95,38900,25.645697_-100.286587
25.645697,-100.286587,2026-05-26 15:18:00,26,5,2026,15,18,123.6,2.605,243.7,0.75,59.02,127510,0,2.582,240.8,0.75,59.02,125760,122.1,0.046,4.4,0.78,58.93,37060,0,0.05,4.6,0.76,58.93,38910,25.645697_-100.286587
25.645697,-100.286587,2026-05-26 16:43:00,26,5,2026,16,43,123.0,2.149,202.0,0.76,59.06,127770,0,2.131,199.7,0.76,59.06,126020,122.5,0.045,4.4,0.78,58.96,37070,0,0.05,4.7,0.76,58.96,38920,25.645697_-100.286587
25.645697,-100.286587,2026-05-26 18:05:00,26,5,2026,18,5,123.4,1.807,200.8,0.9,59.01,128140,0,1.792,198.6,0.89,59.01,126390,121.9,0.045,4.3,0.78,58.93,37070,0,0.049,4.6,0.76,58.93,38920,25.645697_-100.286587
25.645697,-100.286587,2026-05-26 22:52:00,26,5,2026,22,52,123.0,1.871,192.7,0.83,59.01,130020,0,1.815,184.2,0.82,59.01,128250,122.1,0.045,4.3,0.78,58.93,37100,0,0.049,4.5,0.76,58.93,38950,25.645697_-100.286587
25.645697,-100.286587,2026-05-27 02:38:00,27,5,2026,2,38,125.1,1.88,188.2,0.8,59.01,130880,0,1.848,184.2,0.79,59.01,129100,124.5,1.102,78.7,0.57,58.93,37400,0,1.131,81.3,0.57,58.93,39270,25.645697_-100.286587
25.645697,-100.286587,2026-05-27 10:05:00,27,5,2026,10,5,125.3,2.199,216.2,0.78,59.04,132300,0,2.2,215.8,0.78,59.04,130510,124.9,0.047,4.5,0.76,58.96,37690,0,0.051,4.8,0.75,58.96,39560,25.645697_-100.286587
25.645697,-100.286587,2026-05-27 12:36:00,27,5,2026,12,36,124.5,0.827,66.2,0.64,58.99,132620,0,0.828,65.8,0.63,58.99,130830,123.5,0.046,4.4,0.76,58.92,37700,0,0.051,4.7,0.75,58.92,39580,25.645697_-100.286587
25.645697,-100.286587,2026-05-27 14:53:00,27,5,2026,14,53,123.2,1.909,173.6,0.73,59.01,132940,0,1.895,171.7,0.73,59.01,131140,122.7,0.046,4.4,0.78,58.92,37710,0,0.049,4.6,0.76,58.92,39590,25.645697_-100.286587
25.645697,-100.286587,2026-05-27 16:41:00,27,5,2026,16,41,123.4,1.722,158.4,0.74,59.02,133210,0,1.708,156.4,0.74,59.02,131410,122.8,0.046,4.3,0.77,58.92,37720,0,0.05,4.7,0.76,58.92,39590,25.645697_-100.286587
25.645697,-100.286587,2026-05-27 18:00:00,27,5,2026,18,0,123.2,2.818,278.4,0.8,59.06,133490,0,2.795,275.5,0.79,59.06,131680,122.0,0.045,4.3,0.78,58.95,37720,0,0.049,4.6,0.76,58.95,39600,25.645697_-100.286587
25.645697,-100.286587,2026-05-27 22:44:00,27,5,2026,22,44,122.3,2.375,267.8,0.92,59.02,134510,0,2.422,274.6,0.92,59.02,132700,120.0,2.163,248.4,0.95,58.95,38040,0,2.225,259.3,0.97,58.95,39930,25.645697_-100.286587
25.645697,-100.286587,2026-05-28 02:42:00,28,5,2026,2,42,124.2,1.854,166.3,0.72,58.99,135200,0,1.855,167.2,0.72,58.99,133400,125.1,1.164,95.2,0.65,58.9,39260,0,1.194,97.4,0.65,58.9,41180,25.645697_-100.286587
25.645697,-100.286587,2026-05-28 06:27:00,28,5,2026,6,27,125.4,1.123,92.4,0.65,59.04,135720,0,1.125,92.2,0.65,59.04,133920,126.1,0.276,28.9,0.82,58.93,39990,0,0.284,29.5,0.82,58.93,41930,25.645697_-100.286587
25.645697,-100.286587,2026-05-28 10:41:00,28,5,2026,10,41,125.3,1.253,139.7,0.88,59.01,136500,0,1.256,139.4,0.88,59.01,134700,123.5,0.048,4.5,0.76,58.92,40140,0,0.05,4.6,0.74,58.92,42080,25.645697_-100.286587
25.645697,-100.286587,2026-05-28 13:35:00,28,5,2026,13,35,123.6,1.832,154.0,0.67,59.04,137180,0,1.84,154.7,0.67,59.04,135380,122.7,0.046,4.4,0.78,58.96,40150,0,0.05,4.6,0.75,58.96,42100,25.645697_-100.286587
25.645697,-100.286587,2026-05-28 15:34:00,28,5,2026,15,34,123.3,0.937,81.1,0.7,59.06,137440,0,0.938,79.8,0.68,59.06,135640,122.6,0.046,4.4,0.77,58.96,40160,0,0.05,4.6,0.75,58.96,42100,25.645697_-100.286587
25.645697,-100.286587,2026-05-28 17:00:00,28,5,2026,17,0,122.2,1.54,164.3,0.87,59.01,137640,0,1.539,163.8,0.86,59.01,135840,122.4,0.045,4.4,0.79,58.92,40170,0,0.05,4.6,0.76,58.92,42110,25.645697_-100.286587
25.645697,-100.286587,2026-05-28 19:29:00,28,5,2026,19,29,122.7,3.018,320.5,0.86,59.04,138120,0,3.033,321.4,0.86,59.04,136320,121.7,0.045,4.3,0.78,58.93,40180,0,0.049,4.5,0.76,58.93,42120,25.645697_-100.286587
25.645697,-100.286587,2026-05-28 23:56:00,28,5,2026,23,56,121.6,2.322,209.9,0.74,59.06,139600,0,2.305,207.0,0.73,59.06,137790,121.6,5.922,714.8,0.99,58.96,40880,0,6.085,737.8,0.99,58.96,42840,25.645697_-100.286587
25.645697,-100.286587,2026-05-29 03:58:00,29,5,2026,3,58,124.0,1.917,173.1,0.72,59.01,140360,0,1.894,169.9,0.72,59.01,138540,123.5,1.219,99.1,0.65,58.96,42480,0,1.249,101.2,0.65,58.96,44500,25.645697_-100.286587
25.645697,-100.286587,2026-05-29 06:51:00,29,5,2026,6,51,124.2,2.295,215.8,0.75,59.02,140860,0,2.28,213.5,0.75,59.02,139040,125.2,1.148,84.1,0.58,58.95,43110,0,1.177,86.7,0.58,58.95,45140,25.645697_-100.286587
25.645697,-100.286587,2026-05-29 10:42:00,29,5,2026,10,42,122.3,3.519,373.6,0.86,58.99,141680,0,3.523,372.5,0.86,58.99,139850,123.9,0.046,4.4,0.77,58.9,43130,0,0.05,4.7,0.76,58.9,45170,25.645697_-100.286587
25.645697,-100.286587,2026-05-29 13:32:00,29,5,2026,13,32,121.3,1.507,152.0,0.83,58.99,142580,0,1.487,148.9,0.82,58.99,140750,121.4,0.044,4.2,0.78,58.92,43150,0,0.048,4.5,0.77,58.92,45180,25.645697_-100.286587
25.645697,-100.286587,2026-05-29 15:24:00,29,5,2026,15,24,122.9,2.38,213.0,0.72,59.06,143040,0,2.359,209.4,0.72,59.06,141200,120.0,8.116,948.9,0.97,58.96,43810,0,8.335,982.2,0.98,58.96,45870,25.645697_-100.286587
25.645697,-100.286587,2026-05-29 16:56:00,29,5,2026,16,56,121.5,1.3,119.3,0.75,59.09,143360,0,1.289,115.0,0.73,59.09,141520,118.6,8.147,935.7,0.96,58.98,45250,0,8.371,971.4,0.97,58.98,47360,25.645697_-100.286587
25.645697,-100.286587,2026-05-29 18:12:00,29,5,2026,18,12,120.3,2.364,219.8,0.77,59.02,143580,0,2.344,216.3,0.76,59.02,141730,119.9,7.925,924.9,0.97,58.95,46410,0,8.144,958.3,0.98,58.95,48560,25.645697_-100.286587
25.645697,-100.286587,2026-05-29 22:29:00,29,5,2026,22,29,121.7,3.634,353.1,0.79,59.01,145030,0,3.604,348.3,0.79,59.01,143160,121.5,2.197,247.2,0.92,58.92,47000,0,2.257,259.1,0.94,58.92,49180,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 01:30:00,30,5,2026,1,30,123.0,2.017,183.3,0.73,59.04,145540,0,1.993,180.2,0.73,59.04,143660,122.0,5.753,697.0,0.99,58.96,48660,0,5.902,717.7,0.99,58.96,50900,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 03:32:00,30,5,2026,3,32,123.6,1.68,152.4,0.73,58.98,145870,0,1.66,149.4,0.72,58.98,143980,124.1,1.252,101.3,0.65,58.9,49490,0,1.283,103.7,0.65,58.9,51750,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 05:04:00,30,5,2026,5,4,123.5,1.666,152.5,0.74,58.99,146100,0,1.654,150.6,0.73,58.99,144200,124.0,4.499,542.5,0.97,58.93,49900,0,4.612,554.1,0.96,58.93,52170,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 06:18:00,30,5,2026,6,18,124.4,2.122,199.6,0.75,59.01,146330,0,2.109,196.7,0.74,59.01,144440,125.1,1.191,87.9,0.58,58.93,50090,0,1.218,90.3,0.59,58.93,52360,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 08:10:00,30,5,2026,8,10,123.0,2.366,271.3,0.93,59.04,146670,0,2.338,267.2,0.92,59.04,144770,124.0,0.046,4.5,0.78,58.95,50200,0,0.05,4.7,0.75,58.95,52480,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 09:40:00,30,5,2026,9,40,122.6,3.72,391.3,0.85,59.06,147230,0,3.694,386.4,0.85,59.06,145320,124.1,0.046,4.5,0.78,58.96,50210,0,0.05,4.7,0.76,58.96,52490,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 10:43:00,30,5,2026,10,43,122.2,1.798,142.0,0.64,58.99,147410,0,1.786,139.7,0.63,58.99,145500,123.3,0.045,4.4,0.78,58.95,50210,0,0.049,4.6,0.76,58.95,52490,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 12:02:00,30,5,2026,12,2,123.7,1.599,130.9,0.66,59.02,147610,0,1.566,126.3,0.65,59.02,145700,122.5,0.046,4.4,0.77,58.96,50220,0,0.05,4.6,0.75,58.96,52500,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 13:44:00,30,5,2026,13,44,119.6,11.464,1355.5,0.98,59.02,147810,0,11.406,1347.5,0.98,59.02,145890,120.1,0.044,4.2,0.79,58.95,50230,0,0.049,4.6,0.77,58.95,52510,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 14:58:00,30,5,2026,14,58,122.8,2.306,197.0,0.69,59.01,148070,0,2.28,193.0,0.68,59.01,146150,120.3,8.191,959.1,0.97,58.93,51130,0,8.407,992.3,0.98,58.93,53440,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 16:08:00,30,5,2026,16,8,122.6,1.625,140.0,0.7,59.04,148250,0,1.615,138.0,0.69,59.04,146320,119.5,8.088,947.7,0.97,58.95,52210,0,8.38,980.1,0.98,58.95,54560,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 17:17:00,30,5,2026,17,17,121.0,1.17,98.6,0.69,59.07,148470,0,1.166,97.3,0.68,59.07,146540,120.4,8.018,939.9,0.97,58.99,53290,0,8.228,971.7,0.98,58.99,55670,25.645697_-100.286587
25.645697,-100.286587,2026-05-30 19:33:00,30,5,2026,19,33,120.7,2.219,209.7,0.78,59.07,148910,0,2.238,211.1,0.78,59.07,146980,120.6,0.044,4.3,0.79,58.98,54790,0,0.048,4.6,0.77,58.98,57230,25.645697_-100.286587
